TIMESTAMP,LNG,LAT,DEVICE_NAME,TEMPERATURE,HUMIDITY,PRESSURE,PITCH,ROLL,YAW,X,Y,Z
20190805 23:00 , -118.323411 , 33.893916 , AstroPiOTA , 34.89666748046875 , 34.34841537475586 , 1016.563232421875 , 355.1422682901098 , 97.5843879928329 , 215.16235525340292 , 0.08679564297199249 , 1.000305414199829 , -0.13449394702911377
20190805 23:30 , -118.323411 , 33.893916 , AstroPiOTA , 34.438331604003906 , 34.586997985839844 , 1016.647216796875 , 355.09594808159295 , 97.6342005624498 , 215.57634667937572 , 0.0863107442855835 , 0.999576985836029 , -0.13425292074680328
20190806 00:00 , -118.323411 , 33.893916 , AstroPiOTA , 34.21833038330078 , 34.970428466796875 , 1016.77734375 , 355.14526588938185 , 97.7810427994159 , 215.57372388673443 , 0.0843711793422699 , 0.999819815158844 , -0.1356990933418274
20190806 00:30 , -118.323411 , 33.893916 , AstroPiOTA , 33.88833236694336 , 34.49042892456055 , 1016.65185546875 , 355.19386908862884 , 97.52020470520229 , 215.5663746031875 , 0.0853409618139267 , 1.000305414199829 , -0.1337708681821823
20190806 01:00 , -118.323411 , 33.893916 , AstroPiOTA , 33.7599983215332 , 34.03030776977539 , 1016.5673828125 , 355.1764521062453 , 97.70572630343817 , 215.06957396371746 , 0.0853409618139267 , 1.000305414199829 , -0.13594011962413788
20190806 01:30 , -118.323411 , 33.893916 , AstroPiOTA , 33.375 , 34.1865234375 , 1016.341064453125 , 355.228446921302 , 97.5500389714969 , 215.04870090561388 , 0.0841287299990654 , 1.000548243522644 , -0.13473497331142426
20190806 02:00 , -118.323411 , 33.893916 , AstroPiOTA , 33.02666473388672 , 34.00190734863281 , 1016.233642578125 , 355.1956816500798 , 97.68293396217784 , 215.2132401627195 , 0.083643838763237 , 0.9990915060043335 , -0.1337708681821823
20190806 02:30 , -118.323411 , 33.893916 , AstroPiOTA , 32.84333038330078 , 33.62699508666992 , 1015.978271484375 , 355.27520340815215 , 97.56271580259644 , 216.4750356496093 , 0.0826740637421608 , 0.9993342161178589 , -0.13184264302253723
20190806 03:00 , -118.323411 , 33.893916 , AstroPiOTA , 32.62333297729492 , 34.192203521728516 , 1015.572998046875 , 355.2194536965992 , 97.67490165971391 , 215.11734430677254 , 0.0834013968706131 , 0.9993342161178589 , -0.13208366930484772
20190806 03:30 , -118.323411 , 33.893916 , AstroPiOTA , 32.25666809082031 , 32.76923751831055 , 1015.441650390625 , 355.29420371376267 , 97.63161875094353 , 216.34446975343536 , 0.083643838763237 , 0.999576985836029 , -0.1323246955871582
20190806 04:00 , -118.323411 , 33.893916 , AstroPiOTA , 32.14666748046875 , 33.14131164550781 , 1015.265869140625 , 355.3233071498161 , 97.68411558490425 , 215.61496456894298 , 0.0826740637421608 , 0.9990915060043335 , -0.1337708681821823
20190806 04:30 , -118.323411 , 33.893916 , AstroPiOTA , 31.981666564941406 , 32.25799560546875 , 1015.398681640625 , 355.2307115558987 , 97.66501154579572 , 214.98227048574634 , 0.0829165056347847 , 0.9993342161178589 , -0.13280674815177917
20190806 05:00 , -118.323411 , 33.893916 , AstroPiOTA , 31.76166534423828 , 33.3685302734375 , 1015.490966796875 , 355.35797975136404 , 97.63053958105468 , 215.6729665353747 , 0.0834013968706131 , 0.9981202483177185 , -0.13304777443408966
20190806 05:30 , -118.323411 , 33.893916 , AstroPiOTA , 31.486665725708008 , 32.780601501464844 , 1015.733154296875 , 355.3374473489453 , 97.72486449349255 , 216.17051849565348 , 0.0817042738199234 , 0.999576985836029 , -0.13352984189987183
20190806 06:00 , -118.323411 , 33.893916 , AstroPiOTA , 31.523332595825195 , 32.75503921508789 , 1016.062255859375 , 355.31326805239667 , 97.49847104326331 , 215.52522954362735 , 0.0834013968706131 , 0.9986058473587036 , -0.1325657218694687
20190806 06:30 , -118.323411 , 33.893916 , AstroPiOTA , 31.266666412353516 , 32.52497863769531 , 1016.5263671875 , 355.30693433260194 , 97.64704131808942 , 216.34405994208515 , 0.0826740637421608 , 0.9983630776405334 , -0.1354580670595169
20190806 07:00 , -118.323411 , 33.893916 , AstroPiOTA , 31.303333282470703 , 37.239784240722656 , 1016.843994140625 , 355.32516666881764 , 97.5428194615442 , 215.5545993570584 , 0.0824316069483757 , 0.9986058473587036 , -0.1323246955871582
20190806 07:30 , -118.323411 , 33.893916 , AstroPiOTA , 31.19333267211914 , 44.43981170654297 , 1017.1484375 , 355.3254595131783 , 97.56997629368416 , 215.95234859318492 , 0.0821891650557518 , 0.9981202483177185 , -0.13328881561756134
20190806 08:00 , -118.323411 , 33.893916 , AstroPiOTA , 31.79833221435547 , 46.84265899658203 , 1017.615478515625 , 355.3254595131783 , 97.56997629368416 , 215.47135301145428 , 0.0843711793422699 , 0.9990915060043335 , -0.1354580670595169
20190806 08:30 , -118.323411 , 33.893916 , AstroPiOTA , 32.36666488647461 , 46.65235900878906 , 1017.829833984375 , 355.25131097954863 , 97.66753871578864 , 216.50940516151283 , 0.0841287299990654 , 0.999819815158844 , -0.13473497331142426
20190806 09:00 , -118.323411 , 33.893916 , AstroPiOTA , 33.48500061035156 , 45.90821838378906 , 1017.8701171875 , 355.19848416207367 , 97.64520399720269 , 215.5225521094727 , 0.0850985199213028 , 1.0007909536361694 , -0.13352984189987183
20190806 09:30 , -118.323411 , 33.893916 , AstroPiOTA , 34.27333068847656 , 45.25495910644531 , 1017.41455078125 , 355.1765272383262 , 97.60888788138573 , 215.760638843561 , 0.086068294942379 , 1.0010337829589844 , -0.13473497331142426
20190806 10:00 , -118.323411 , 33.893916 , AstroPiOTA , 35.73999786376953 , 43.03388977050781 , 1017.199951171875 , 355.07811146946227 , 97.63311456237177 , 215.6979377069803 , 0.0877654179930687 , 1.0007909536361694 , -0.13352984189987183
20190806 10:30 , -118.323411 , 33.893916 , AstroPiOTA , 37.481666564941406 , 41.26725387573242 , 1016.97412109375 , 354.9533640406875 , 97.56720323688114 , 215.9434283661289 , 0.0901898741722107 , 1.0007909536361694 , -0.1340118944644928
20190806 11:00 , -118.323411 , 33.893916 , AstroPiOTA , 38.83833312988281 , 40.170921325683594 , 1016.677978515625 , 354.81826844843334 , 97.67557784844173 , 214.63144464921783 , 0.09164455533027649 , 1.0007909536361694 , -0.13521704077720642
20190806 11:30 , -118.323411 , 33.893916 , AstroPiOTA , 40.15833282470703 , 38.9893798828125 , 1016.41455078125 , 354.58903492016987 , 97.5120494593333 , 215.22919548462065 , 0.09309922903776169 , 1.0012766122817993 , -0.13184264302253723
20190806 12:00 , -118.323411 , 33.893916 , AstroPiOTA , 42.22999954223633 , 36.336585998535156 , 1016.2021484375 , 354.4796302307051 , 97.52114044111858 , 214.69196012526413 , 0.09722080826759338 , 1.00224769115448 , -0.13328881561756134
20190806 12:30 , -118.323411 , 33.893916 , AstroPiOTA , 42.76166534423828 , 35.56687927246094 , 1016.043212890625 , 354.4772657045918 , 97.64848931819347 , 214.99407305263213 , 0.09867548942565918 , 1.000548243522644 , -0.1340118944644928
20190806 13:00 , -118.323411 , 33.893916 , AstroPiOTA , 43.18333435058594 , 35.299896240234375 , 1015.880859375 , 354.40176095152503 , 97.5022071567393 , 214.0107033970687 , 0.10085750371217728 , 1.0032190084457397 , -0.13208366930484772
20190806 13:30 , -118.323411 , 33.893916 , AstroPiOTA , 40.744998931884766 , 37.875999450683594 , 1015.935302734375 , 354.52132768181434 , 97.58884810636091 , 215.52062599612677 , 0.09576613456010818 , 1.0015194416046143 , -0.13280674815177917
20190806 14:00 , -118.323411 , 33.893916 , AstroPiOTA , 40.04833221435547 , 40.19647979736328 , 1015.596435546875 , 354.6273753333021 , 97.56539323675109 , 214.57207664495206 , 0.09455391019582748 , 1.0010337829589844 , -0.1308785229921341
20190806 14:30 , -118.323411 , 33.893916 , AstroPiOTA , 41.68000030517578 , 37.53233337402344 , 1015.29052734375 , 354.2699754396974 , 97.62504810896198 , 215.15571630952965 , 0.10134238749742508 , 1.0015194416046143 , -0.13352984189987183
20190806 15:00 , -118.323411 , 33.893916 , AstroPiOTA , 42.339996337890625 , 34.851139068603516 , 1015.16162109375 , 354.19746487080806 , 97.47513911705855 , 215.25602446768048 , 0.10231217741966248 , 1.002490520477295 , -0.13111954927444458
20190806 15:30 , -118.323411 , 33.893916 , AstroPiOTA , 42.22999954223633 , 35.24309539794922 , 1014.817626953125 , 354.1512338816372 , 97.59248176699936 , 215.63052373987227 , 0.10328195989131927 , 1.00224769115448 , -0.13280674815177917
20190806 16:00 , -118.323411 , 33.893916 , AstroPiOTA , 41.80833435058594 , 33.683799743652344 , 1014.781005859375 , 354.2542779574374 , 97.57264689764965 , 214.74371929879447 , 0.10158483684062958 , 1.002004861831665 , -0.13208366930484772
20190806 16:30 , -118.323411 , 33.893916 , AstroPiOTA , 42.04666519165039 , 35.05563735961914 , 1014.703857421875 , 354.18192192157807 , 97.64299784610077 , 215.02495916805893 , 0.10134238749742508 , 1.0015194416046143 , -0.13473497331142426
20190806 17:00 , -118.323411 , 33.893916 , AstroPiOTA , 41.404998779296875 , 35.288536071777344 , 1014.33984375 , 354.28822143629145 , 97.45341911549791 , 215.07436875651482 , 0.10158483684062958 , 1.002004861831665 , -0.13208366930484772
20190806 17:07 , -118.323411 , 33.893916 , AstroPiOTA , 41.23999786376953 , 36.09800720214844 , 1014.266845703125 , 354.2821634853845 , 97.51659836532052 , 215.37175519297716 , 0.10303951054811478 , 1.000548243522644 , -0.1323246955871582
20190806 17:22 , -118.323411 , 33.893916 , AstroPiOTA , 41.111663818359375 , 35.785579681396484 , 1014.37939453125 , 354.26025351918753 , 97.6060260321235 , 214.71251899466586 , 0.10182727873325348 , 1.00224769115448 , -0.13449394702911377
20190806 17:23 , -118.323411 , 33.893916 , AstroPiOTA , 41.056663513183594 , 35.29705810546875 , 1014.354248046875 , 354.24539188132724 , 97.51119568568704 , 214.75987952637072 , 0.10109994560480118 , 1.0007909536361694 , -0.1337708681821823
20190806 17:24 , -118.323411 , 33.893916 , AstroPiOTA , 41.258331298828125 , 36.00143814086914 , 1014.394775390625 , 354.27097179354257 , 97.59612225782698 , 214.7507543936396 , 0.10182727873325348 , 1.000548243522644 , -0.1325657218694687
20190806 17:25 , -118.323411 , 33.893916 , AstroPiOTA , 41.258331298828125 , 35.921913146972656 , 1014.4111328125 , 354.2784606690807 , 97.64116735540321 , 214.65888834930294 , 0.10134238749742508 , 1.002004861831665 , -0.13521704077720642
20190806 17:26 , -118.323411 , 33.893916 , AstroPiOTA , 41.23999786376953 , 36.086647033691406 , 1014.39990234375 , 354.25254863891695 , 97.52927519642006 , 215.34417488910864 , 0.10134238749742508 , 1.0017621517181396 , -0.13280674815177917
20190806 17:27 , -118.323411 , 33.893916 , AstroPiOTA , 41.27666473388672 , 35.740135192871094 , 1014.42431640625 , 354.2441052444423 , 97.62322444845358 , 214.85733266544847 , 0.10279706865549088 , 1.002490520477295 , -0.13473497331142426
